name,family,score_sig,filter,top_n,sizing,universe,regime,dual_mom,alpha_full,alpha_is,alpha_oos,cagr_full,cagr_oos,sharpe_full,sortino,max_dd,calmar,hit_rate,ybs,turnover,final_score
F4_tech_d_w1_none_t2_equal,4,w1,none,2,equal,tech_d,False,False,0.05210706219003547,0.013549924998358387,0.12450235680710442,0.15944939604620556,0.2735854365042534,0.8585823975429736,1.1714906268153662,-0.2724292316228326,0.5852873977450294,0.5489744663038928,9,4.526315789473684,0.1580335231285389
F4_tech_d_w1_spy_sma200_t2_equal,4,w1,spy_sma200,2,equal,tech_d,False,False,0.05210706219003547,0.013549924998358387,0.12450235680710442,0.15944939604620556,0.2735854365042534,0.8585823975429736,1.1714906268153662,-0.2724292316228326,0.5852873977450294,0.5489744663038928,9,4.526315789473684,0.1580335231285389
F4_tech_c_avg3_6_12_none_t2_equal,4,avg3_6_12,none,2,equal,tech_c,False,False,0.03906632261107723,-0.004087095887436165,0.12625924378195696,0.14640865646724732,0.2753423234791059,0.7943188302778801,1.0427901045737724,-0.38721212508665026,0.3781096897068603,0.5539974884889075,10,4.473684210526316,0.1515994951417526
F4_tech_c_avg3_6_12_spy_sma200_t2_equal,4,avg3_6_12,spy_sma200,2,equal,tech_c,False,False,0.03906632261107723,-0.004087095887436165,0.12625924378195696,0.14640865646724732,0.2753423234791059,0.7943188302778801,1.0427901045737724,-0.38721212508665026,0.3781096897068603,0.5539974884889075,10,4.473684210526316,0.1515994951417526
F4_tech_c_avg3_6_12_sma200_t2_equal,4,avg3_6_12,sma200,2,equal,tech_c,False,False,0.05468890994411901,0.022026151045496656,0.1356183475928603,0.1620312438002891,0.28470142729000925,0.8599538637158787,1.1584001919320348,-0.2877656838978093,0.5630665950351094,0.5550439514441189,9,4.842105263157895,0.14681730570762433
F4_tech_d_avg3_6_12_none_t2_equal,4,avg3_6_12,none,2,equal,tech_d,False,False,0.059215626068107374,0.035684037984131445,0.0997187530834498,0.16655795992427747,0.24880183278059875,0.8819057366230328,1.2059235468830982,-0.2658781981531467,0.6264445941082372,0.5487651737128506,10,4.894736842105263,0.14378247368783809
F4_tech_d_avg3_6_12_spy_sma200_t2_equal,4,avg3_6_12,spy_sma200,2,equal,tech_d,False,False,0.059215626068107374,0.035684037984131445,0.0997187530834498,0.16655795992427747,0.24880183278059875,0.8819057366230328,1.2059235468830982,-0.2658781981531467,0.6264445941082372,0.5487651737128506,10,4.894736842105263,0.14378247368783809
F4_tech_a_w1_none_t2_equal,4,w1,none,2,equal,tech_a,False,False,0.04802444409424944,0.020155237664156722,0.07103869005902874,0.15536677795041953,0.2201217697561777,0.8605356038429767,1.1839251752862752,-0.297761356910037,0.5217828786203466,0.5506488070322311,11,4.7368421052631575,0.1406543568108023
F4_tech_a_w1_spy_sma200_t2_equal,4,w1,spy_sma200,2,equal,tech_a,False,False,0.04802444409424944,0.020155237664156722,0.07103869005902874,0.15536677795041953,0.2201217697561777,0.8605356038429767,1.1839251752862752,-0.297761356910037,0.5217828786203466,0.5506488070322311,11,4.7368421052631575,0.1406543568108023
F4_tech_c_mom12_none_t2_equal,4,mom12,none,2,equal,tech_c,False,False,0.04427870975084036,-0.0010818991657597365,0.13549541616832683,0.15162104360701045,0.2845784958654758,0.8089765348567991,1.059808857707325,-0.3962781631493072,0.38261266379667663,0.5510673922143157,8,4.631578947368421,0.14023290476882772
F4_tech_c_mom12_spy_sma200_t2_equal,4,mom12,spy_sma200,2,equal,tech_c,False,False,0.04427870975084036,-0.0010818991657597365,0.13549541616832683,0.15162104360701045,0.2845784958654758,0.8089765348567991,1.059808857707325,-0.3962781631493072,0.38261266379667663,0.5510673922143157,8,4.631578947368421,0.14023290476882772
F4_tech_b_mom12_sma200_t1_top1,4,mom12,sma200,1,top1,tech_b,False,False,0.08394584111858672,0.00221982205854121,0.2205124087367607,0.1912881749747568,0.36959548843390966,0.851521550170946,1.1397785037665569,-0.30983710382365626,0.617383046168765,0.5439514441188782,10,5.894736842105263,0.13535502843621008
F1_tech_heavy_w1_none_t3_equal,1,w1,none,3,equal,tech_heavy,False,False,0.047731168305579885,0.02470626758774408,0.06075372370487253,0.15507350216174998,0.2098368034020215,0.8884334587335068,1.1792509558737667,-0.2603160864241305,0.5957123291608272,0.5588112180828798,11,4.912280701754386,0.13286430499810567
F1_tech_heavy_w1_spy_sma200_t3_equal,1,w1,spy_sma200,3,equal,tech_heavy,False,False,0.047731168305579885,0.02470626758774408,0.06075372370487253,0.15507350216174998,0.2098368034020215,0.8884334587335068,1.1792509558737667,-0.2603160864241305,0.5957123291608272,0.5588112180828798,11,4.912280701754386,0.13286430499810567
F4_tech_c_mom12_vol6_none_t2_equal,4,mom12_vol6,none,2,equal,tech_c,False,False,0.0428451962972094,0.01632997499775013,0.1250685216149685,0.1501875301533795,0.27415160131211747,0.8691734988846967,1.1490470911406485,-0.3199686860151346,0.46938196366589313,0.5556718292172457,8,4.894736842105263,0.1324030808887104
F4_tech_c_mom12_vol6_spy_sma200_t2_equal,4,mom12_vol6,spy_sma200,2,equal,tech_c,False,False,0.0428451962972094,0.01632997499775013,0.1250685216149685,0.1501875301533795,0.27415160131211747,0.8691734988846967,1.1490470911406485,-0.3199686860151346,0.46938196366589313,0.5556718292172457,8,4.894736842105263,0.1324030808887104
F4_tech_c_w1_none_t2_equal,4,w1,none,2,equal,tech_c,False,False,0.04097804517344361,0.0026910410467173573,0.12038078027244103,0.1483203790296137,0.26946385996959,0.8106245470527887,1.0820408430072148,-0.31996868601513395,0.4635465453722506,0.5550439514441189,8,4.7368421052631575,0.1293622921037649
F4_tech_c_w1_spy_sma200_t2_equal,4,w1,spy_sma200,2,equal,tech_c,False,False,0.04097804517344361,0.0026910410467173573,0.12038078027244103,0.1483203790296137,0.26946385996959,0.8106245470527887,1.0820408430072148,-0.31996868601513395,0.4635465453722506,0.5550439514441189,8,4.7368421052631575,0.1293622921037649
F4_tech_c_w1_sma200_t2_equal,4,w1,sma200,2,equal,tech_c,False,False,0.054507708643711794,0.031450365435257144,0.12969674495965888,0.16185004249988189,0.27877982465680784,0.8607359705611127,1.153703904217925,-0.2774114455138692,0.5834295776804572,0.556718292172457,7,4.947368421052632,0.12929618674007556
F4_tech_b_mom12_none_t2_equal,4,mom12,none,2,equal,tech_b,False,False,0.04408472729172397,0.017627273699234225,0.09337693851869822,0.15142706114789406,0.24246001821584717,0.8191115526459186,1.079071893267594,-0.2621576828758617,0.5776182467236659,0.5529510255336961,10,4.947368421052632,0.12377686326392368
